lead_id,created_at,customer_id,company_name_raw,industry_raw,province_raw,source_channel_raw,campaign_id,product_interest_id,inquiry_type,company_size_band,pages_viewed_30d,form_completeness_pct,requested_quote_flag,requested_sample_flag,budget_status,purchase_timeline_days,assigned_sales_id,lifecycle_status_raw,lost_reason_raw,expected_value_vnd,email,phone
L000328,2026-05-17 10:54:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Google Ads,MC003,P006,Distributor Inquiry,50-249,7,60,1,1,Approved,60,E101,Disqualified,No Budget,21690000.0,green37@company.vn,0945111212
L000329,2026-05-19 16:04:00,C0180,Industrial Nova JSC,Pharmaceutical,Can Tho,Google Ads,MC003,P003,Product Recommendation,50-249,4,84,1,0,Approved,30,E102,Quoted,No Response,11950000.0,industrial38@company.vn,0945630454
L000330,2026-05-27 12:05:00,C0040,Vietnam Asia JSC,Food & Beverage,Ho Chi Minh City,Google Ads,MC003,P005,Price Request,250-999,2,79,0,0,Under Review,60,E102,Disqualified,Not ICP,4240000.0,vietnam39@company.vn,0973614726
L000331,2026-05-28 14:26:00,C0008,Clean Electronics Vietnam,Pharmaceutical,Binh Duong,Google Ads,MC003,P010,Product Recommendation,50-249,7,79,0,0,Approved,30,E102,Quoted,Competitor,15350000.0,clean40@company.vn,0947781382
L000332,2026-06-03 10:20:00,C0006,Lab Industrial JSC,pharmaceutical,Ho Chi Minh City,Paid Search,MC003,P001,Sample Request,50-249,2,59,1,0,Unknown,7,E103,Qualified,Competitor,3220000.0,lab41@company.vn,0949436518
L000333,2026-06-05 16:06:00,C0004,Vietnam Tech Vietnam,Industrial Manufacturing,HA NOI,Google Ads,MC003,P004,Price Request,250-999,6,92,0,0,Approved,14,E103,Quoted,No Response,18350000.0,,0977516833
L000334,2026-06-11 15:54:00,C0070,Nova Green JSC,Medical Device,Binh Duong,Google Ads,MC003,P005,Price Request,10-49,2,73,0,1,Unknown,14,E101,Quoted,Price,20660000.0,nova43@company.vn,0942218003
L000335,2026-06-12 17:09:00,C0002,Scientific Advanced Vietnam,F&B,Ha Noi,Google ads,MC003,P002,Technical Inquiry,1000+,4,73,0,0,Approved,90,E103,Disqualified,Not ICP,12940000.0,scientific44@company.vn,0974844364
L000336,2026-06-13 15:02:00,C0014,Clean Health Vietnam,Pharmaceutical,Bac Ninh,Google Ads,MC003,P003,Stock Check,50-249,2,72,0,0,Approved,30,E101,Won,No Budget,12560000.0,clean45@company.vn,0965216721
L000337,2026-06-15 11:12:00,C0013,Green Bio Vietnam,Trading Company,Binh Duong,Paid Search,MC003,P005,Distributor Inquiry,1000+,2,100,0,0,Approved,60,E102,Won,,28150000.0,green46@company.vn,
L000338,2026-06-17 11:15:00,,Pharma Scientific Vietnam,Pharmaceutical,Ho Chi Minh City,Google Ads,MC003,P001,Product Recommendation,1000+,4,82,0,0,Unknown,90,E102,Won,,41310000.0,pharma47@company.vn,0977941470
L000339,2026-06-18 09:29:00,C0129,Lab Solutions Vietnam,Trading Company,Ho Chi Minh City,Google Ads,MC003,P001,Price Request,1000+,4,56,1,0,Approved,14,E103,Disqualified,No Response,53070000.0,,0979336319
L000340,2026-06-20 11:06:00,C0047,Advanced Nova Factory,Medical Device,Ho Chi Minh City,Google Ads,MC003,P003,Distributor Inquiry,10-49,1,91,1,1,Under Review,30,E101,Quoted,Competitor,9780000.0,advanced49@company.vn,0961551740
L000341,2026-06-23 09:52:00,C0004,Vietnam Tech Vietnam,Manufacturing,Ha Noi,Google Ads,MC003,P001,Stock Check,250-999,6,65,1,1,Unknown,180,E101,Disqualified,No Budget,5530000.0,vietnam50@company.vn,0962882356
L000342,2026-06-24 09:22:00,C0015,Lab Green Co Ltd,Trading Company,Ha Noi,google ppc,MC003,P001,Distributor Inquiry,50-249,6,72,0,0,Approved,30,E102,Disqualified,No Response,17140000.0,lab51@company.vn,0983317690
L000343,2026-07-01 16:03:00,C0012,Industrial Solutions JSC,Trading Company,Ho Chi Minh City,Google Ads,MC003,P007,Product Recommendation,50-249,4,80,1,0,Unknown,90,E101,Qualified,Price,1060000.0,,
L000344,2025-01-05 12:09:00,C0043,Health Med Vietnam,Food & Beverage,Long An,Organic Search,MC004,P016,Sample Request,50-249,5,99,0,0,No Budget,30,E103,Disqualified,No Budget,12860000.0,health53@company.vn,0915459661
L000345,2025-01-15 08:44:00,C0039,Tech Health Co Ltd,Electronics,HCMC,Organic Search,MC004,P015,Product Recommendation,1000+,2,82,0,1,Under Review,60,E103,Qualified,Price,8310000.0,tech54@company.vn,0997847671
L000346,2025-01-28 11:13:00,C0009,Tech Tech Factory,Pharmaceutical,Dong Nai,Organic Search,MC004,P011,Distributor Inquiry,50-249,5,82,1,0,Approved,30,E101,Won,,1650000.0,tech55@company.vn,0973045730
L000347,2025-01-29 08:01:00,C0004,Vietnam Tech Vietnam,Industrial Manufacturing,Ha Noi,Organic Search,MC004,P005,Price Request,250-999,3,75,0,0,Approved,30,E103,Qualified,Price,16860000.0,vietnam56@company.vn,0928132723
L000348,2025-01-30 08:01:00,C0036,Scientific Advanced Vietnam,Pharmaceutical,Dong Nai,Organic Search,MC004,P001,Price Request,50-249,7,74,0,0,Unknown,60,E102,Disqualified,Outside Scope,34550000.0,scientific57@company.vn,0923189196
L000349,2025-02-21 14:15:00,C0002,Scientific Advanced Vietnam,Food & Beverage,Ha Noi,Organic Search,MC004,P005,Stock Check,1000+,5,89,0,0,Under Review,30,E103,Won,,19120000.0,scientific58@company.vn,
L000350,2025-02-22 12:04:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,organic,MC004,P004,Product Recommendation,50-249,2,58,0,0,Unknown,90,E103,Disqualified,No Response,13940000.0,green59@company.vn,0932616611
L000351,2025-02-23 10:48:00,C0001,Green Asia Vietnam,Food and Beverage,Ho Chi Minh City,Organic Search,MC004,P004,Price Request,50-249,4,92,1,0,Unknown,7,E101,Quoted,No Response,4860000.0,green60@company.vn,0956950465
L000352,2025-02-25 08:30:00,C0002,Scientific Advanced Vietnam,Food and Beverage,Ha Noi,Organic Search,MC004,P002,Technical Inquiry,1000+,3,88,1,0,Unknown,60,E103,Won,,19450000.0,scientific61@company.vn,0984461866
L000353,2025-03-03 14:48:00,C9005,Lab Industrial JSC,Pharmaceutical,Ho Chi Minh City,Organic Search,MC004,P002,Product Recommendation,50-249,4,75,0,0,Approved,180,E103,Disqualified,Not ICP,22920000.0,lab62@company.vn,0981644162
L000354,2025-03-21 13:36:00,C0004,Vietnam Tech Vietnam,Industrial Manufacturing,Ha Noi,Organic Search,MC004,P006,Technical Inquiry,250-999,5,77,0,0,Unknown,180,E101,Quoted,No Response,16960000.0,vietnam63@company.vn,0993400843
L000355,2025-03-21 16:49:00,C0003,Vietnam Green Vietnam,Medical Devices,Ho Chi Minh City,Organic Search,MC004,P003,Distributor Inquiry,10-49,3,50,0,0,Unknown,14,E101,Qualified,Project Delayed,21300000.0,vietnam64@company.vn,0939530251
L000356,2025-03-26 08:10:00,C0012,Industrial Solutions JSC,Trading,Ho Chi Minh City,Organic Search,MC004,P001,Stock Check,50-249,4,67,0,0,Under Review,30,E103,Disqualified,Not ICP,30480000.0,industrial65@company.vn,0910502698
L000357,2025-04-03 08:07:00,C0143,Bio Bio JSC,Medical Device,Binh Duong,SEO,MC004,P001,Stock Check,50-249,2,69,1,0,Unknown,180,E103,Disqualified,Not ICP,6070000.0,bio66@company.vn,0928120351
L000358,2025-04-19 17:58:00,C0013,Green Bio Vietnam,Trading Company,Binh Duong,Organic Search,MC004,P008,Product Recommendation,1000+,6,49,0,1,Under Review,90,E102,Disqualified,Not ICP,25800000.0,green67@company.vn,0961668667
L000359,2025-06-27 13:40:00,C0008,Clean Electronics Vietnam,Pharmaceutical,Binh Duong,Organic Search,MC004,P026,Stock Check,50-249,1,42,1,0,Under Review,30,E103,Won,,302170000.0,clean68@company.vn,0954507029
L000360,2025-07-16 15:05:00,C0002,Scientific Advanced Vietnam,Food & Beverage,Ha Noi,Organic Search,MC004,P011,Distributor Inquiry,1000+,4,77,1,0,Under Review,90,E102,Won,,28950000.0,scientific69@company.vn,0961731187
L000361,2025-08-10 11:48:00,C0041,Solutions Industrial Factory,Pharmaceutical,Ho Chi Minh City,Organic Search,MC004,P001,Price Request,50-249,4,83,0,0,Under Review,60,E103,Disqualified,Not ICP,16730000.0,solutions70@company.vn,0921051937
L000362,2025-08-17 12:47:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Organic Search,MC004,P026,Stock Check,50-249,4,78,0,0,No Budget,60,E101,Qualified,Project Delayed,117230000.0,green71@company.vn,
L000363,2025-08-21 14:39:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Organic Search,MC004,P010,Price Request,50-249,4,68,0,1,Approved,14,E101,Won,,17190000.0,green72@company.vn,0993404837
L000364,2025-08-26 14:17:00,C0011,Asia Vietnam JSC,Pharmaceutical,Ho Chi Minh,Organic Search,MC004,P001,Distributor Inquiry,250-999,1,100,0,0,No Budget,14,E102,Quoted,Price,34050000.0,asia73@company.vn,0961842585
L000365,2025-08-27 12:58:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Organic Search,MC004,P025,Sample Request,50-249,1,86,1,0,Unknown,60,E101,Won,,77950000.0,green74@company.vn,0942201814
L000366,2025-09-07 09:49:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Organic search,MC004,P024,Technical Inquiry,50-249,3,91,0,0,Approved,90,E103,Won,,213630000.0,green75@company.vn,0998011610
L000367,2025-09-11 11:29:00,C0006,Lab Industrial JSC,Pharmaceutical,TP.HCM,Organic Search,MC004,P003,Technical Inquiry,50-249,1,86,0,0,Unknown,30,E102,Quoted,Project Delayed,3360000.0,lab76@company.vn,0940616523
L000368,2025-09-18 17:36:00,C0031,Electronics Vietnam Vietnam,Laboratory,BacNinh,Organic Search,MC004,P005,Product Recommendation,50-249,7,88,1,0,Under Review,60,E101,Disqualified,No Response,35390000.0,electronics77@company.vn,0930220961
L000369,2025-09-23 12:19:00,C0108,Lab Vietnam Factory,Medical Devices,Binh Duong,Organic Search,MC004,P032,Price Request,10-49,5,100,1,0,Unknown,30,E103,Won,,444830000.0,lab78@company.vn,0969158641
L000370,2025-10-17 10:13:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Organic Search,MC004,P001,Technical Inquiry,50-249,1,94,1,0,Approved,90,E103,Qualified,No Budget,18430000.0,green79@company.vn,0990376198
L000371,2025-10-21 11:43:00,C0009,Tech Tech Factory,pharmaceutical,Dong Nai,Organic Search,MC004,P001,Sample Request,50-249,5,83,0,0,Under Review,30,E103,Qualified,No Response,34510000.0,tech80@company.vn,0972579889
L000372,2025-11-06 13:34:00,C0070,Nova Green JSC,Medical Devices,Binh Duong,Organic search,MC004,P005,Distributor Inquiry,10-49,1,100,0,0,Approved,30,E103,Qualified,Lead Time,34460000.0,nova81@company.vn,0954379522
L000373,2025-11-13 09:41:00,C0113,Vietnam Asia JSC,Pharmaceutical,Dong Nai,Organic Search,MC004,P002,Stock Check,50-249,6,83,0,0,Unknown,60,E103,Disqualified,No Budget,19250000.0,vietnam82@company.vn,0971576516
L000374,2025-11-28 10:56:00,C0010,Scientific Industrial Co Ltd,Industrial Manufacturing,Ho Chi Minh City,Organic Search,MC004,P001,Stock Check,50-249,3,56,1,1,Approved,14,E101,Quoted,No Budget,10530000.0,scientific83@company.vn,0957893505
L000375,2025-12-16 17:55:00,C0032, Bio Industrial Vietnam  ,Industrial Manufacturing,Ho Chi Minh City,Organic Search,MC004,P002,Sample Request,50-249,6,81,0,0,Approved,60,E103,Qualified,Lead Time,5030000.0,bio84@company.vn,0967568106
L000376,2026-01-07 09:50:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Organic Search,MC004,P001,Stock Check,50-249,6,47,1,0,Under Review,30,E102,Disqualified,No Budget,33720000.0,green85@company.vn,0977433766
L000377,2026-01-15 13:23:00,C0010,Scientific Industrial Co Ltd,Industrial Manufacturing,Ho Chi Minh City,Organic Search,MC004,P004,Technical Inquiry,50-249,3,93,1,0,Under Review,7,E103,Disqualified,No Budget,21520000.0,scientific86@company.vn,0985310744
L000378,2026-02-17 16:29:00,C0004,Vietnam Tech Vietnam,Industrial Manufacturing,Ha Noi,Organic Search,MC004,P006,Price Request,250-999,5,55,0,1,Approved,60,E101,Qualified,No Budget,12300000.0,vietnam87@company.vn,0936319495
L000379,2026-02-27 08:33:00,C0054,Clean Scientific Factory,Electronics,Dong Nai,Organic Search,MC004,P026,Technical Inquiry,250-999,5,75,0,0,Approved,14,E103,Won,,63550000.0,clean88@company.vn,0988316252
L000380,2026-03-04 17:30:00,C0009,Tech Tech Factory,Pharmaceutical,Dong Nai,Organic Search,MC004,P014,Technical Inquiry,50-249,6,96,0,0,Unknown,30,E101,Quoted,Lead Time,6580000.0,tech89@company.vn,0924258201
L000381,2026-03-07 10:42:00,C0062,Clean Pharma Co Ltd,Trading Company,Ho Chi Minh City,Organic Search,MC004,P001,Sample Request,10-49,5,68,1,0,Under Review,30,E103,Quoted,Lead Time,29770000.0,clean90@company.vn,0912289719
L000382,2026-03-09 16:07:00,C0030,Solutions Bio Vietnam,Medical Device,Long An,Organic Search,MC004,P002,Price Request,10-49,4,86,0,0,Unknown,60,E101,Disqualified,Outside Scope,13740000.0,solutions91@company.vn,0956161308
L000383,2026-03-10 13:20:00,C0017,Advanced Vietnam Co Ltd,Medical Device,Dong Nai,Organic Search,MC004,P001,Sample Request,50-249,6,100,1,0,Under Review,14,E103,Qualified,Specification,21670000.0,advanced92@company.vn,0981286335
L000384,2026-03-18 15:08:00,C0007,Nova Pharma Co Ltd,Medical Device,Ho Chi Minh City,Organic Search,MC004,P002,Distributor Inquiry,50-249,2,73,1,0,Under Review,14,E101,Won,,22860000.0,nova93@company.vn,0987887759
L000385,2026-03-19 12:48:00,C0084,Nova Vietnam JSC,Electronics,Dong Nai,Organic Search,MC004,P016,Price Request,250-999,6,100,1,0,No Budget,30,E102,Quoted,Price,5610000.0,nova94@company.vn,0969032453
L000386,2026-04-03 16:30:00,C0013,Green Bio Vietnam,Trading Company,Binh Duong,Organic Search,MC004,P001,Distributor Inquiry,1000+,3,83,0,0,Approved,60,E102,Won,,41000000.0,green95@company.vn,0913209997
L000387,2026-04-03 17:21:00,C0107,Solutions Lab JSC,Laboratory,Long An,Organic Search,MC004,P001,Product Recommendation,50-249,4,100,0,0,Approved,180,E102,Quoted,Lead Time,29140000.0,solutions96@company.vn,0946179659
L000388,2026-04-03 09:45:00,C0030,Solutions Bio Vietnam,Medical Device,Long An,Organic Search,MC004,P001,Product Recommendation,10-49,3,85,0,0,Unknown,14,E101,Disqualified,No Budget,24040000.0,solutions0@company.vn,0927861305
L000389,2026-04-07 15:54:00,C0039,Tech Health Co Ltd,Electronics,Ho Chi Minh City,Organic Search,MC004,P024,Technical Inquiry,1000+,6,96,0,0,No Budget,60,E102,Disqualified,Student/Research,497820000.0,tech1@company.vn,0939032203
L000390,2026-04-11 09:58:00,C0012,Industrial Solutions JSC,Trading Company,Ho Chi Minh City,Organic Search,MC004,P009,Price Request,50-249,1,66,1,0,Approved,60,E103,Disqualified,No Response,5330000.0,industrial2@company.vn,0990044050
L000391,2026-04-16 08:12:00,C0180,Industrial Nova JSC,Pharmaceutical,Can Tho,Organic Search,MC004,P004,Price Request,50-249,5,70,0,0,Unknown,7,E102,Disqualified,No Response,31110000.0,industrial3@company.vn,0936380892
L000392,2026-05-06 08:49:00,C0035,Pharma Scientific Vietnam,Pharmaceutical,Ho Chi Minh City,Organic Search,MC004,P002,Distributor Inquiry,1000+,3,97,0,0,Under Review,7,E101,Disqualified,Outside Scope,11890000.0,pharma4@company.vn,0943227616
L000393,2026-05-15 08:01:00,C0029,Precision Asia Vietnam,Cleanroom Contractor,Ho Chi Minh City,Organic Search,MC004,P001,Sample Request,10-49,5,100,0,0,Unknown,30,E101,Disqualified,Not ICP,14990000.0,precision5@company.vn,0970254551
L000394,2026-05-16 09:10:00,C0008,Clean Electronics Vietnam,Pharmaceutical,Binh Duong,Organic search,MC004,P001,Distributor Inquiry,50-249,5,100,1,0,No Budget,60,E102,Disqualified,No Response,16820000.0,,0984171444
L000395,2026-05-20 14:15:00,C0002,Scientific Advanced Vietnam,Food & Beverage,Ha Noi,Organic Search,MC004,P001,Product Recommendation,1000+,2,99,0,0,Unknown,90,E101,Disqualified,No Response,40720000.0,scientific7@company.vn,0942254039
L000396,2026-05-22 16:23:00,C0012,Industrial Solutions JSC,Trading Company,Ho Chi Minh City,SEO,MC004,P003,Distributor Inquiry,50-249,8,100,0,0,No Budget,90,E101,Qualified,No Response,12460000.0,industrial8@company.vn,0968057895
L000397,2026-05-22 09:52:00,C0016,Lab Advanced Co Ltd,Food & Beverage,Dong Nai,Organic Search,MC004,P005,Technical Inquiry,50-249,1,69,0,1,No Budget,30,E103,Qualified,Competitor,29000000.0,lab9@company.vn,0946099698
L000398,2026-05-29 12:41:00,C0007,Nova Pharma Co Ltd,Medical Device,Ho Chi Minh City,Organic Search,MC004,P002,Product Recommendation,50-249,8,72,0,0,Approved,60,E101,Quoted,Specification,14510000.0,,0963486892
L000399,2026-06-03 16:24:00,C0057,Bio Clean Co Ltd,Pharmaceutical,BINH DUONG,Organic Search,MC004,P005,Distributor Inquiry,50-249,1,80,1,0,Under Review,30,E102,Won,,7910000.0,bio11@company.vn,0969185751
L000400,2026-06-16 11:26:00,C0016,Lab Advanced Co Ltd,Food & Beverage,DongNai,Organic Search,MC004,P021,Distributor Inquiry,50-249,6,74,0,0,Approved,14,E102,Disqualified,Not ICP,4790000.0,lab12@company.vn,0920709550
L000401,2026-06-23 16:11:00,,Electronics Vietnam Vietnam,Laboratory,Bac Ninh,Organic Search,MC004,P001,Sample Request,50-249,4,100,1,0,Unknown,7,E101,Won,,23550000.0,electronics13@company.vn,
L000402,2026-06-27 16:01:00,C0007,Nova Pharma Co Ltd,Medical Device,Ho Chi Minh City,Organic Search,MC004,P001,Distributor Inquiry,50-249,4,81,1,0,Approved,7,E103,Quoted,Lead Time,12600000.0,nova14@company.vn,0960612711
L000403,2026-07-10 13:54:00,C0038,Solutions Manufacturing Co Ltd,Medical Devices,TP.HCM,Organic Search,MC004,P001,Product Recommendation,250-999,4,95,0,0,Unknown,60,E101,Won,,30720000.0,solutions15@company.vn,0963278850
L000404,2026-07-13 17:04:00,C0010,Scientific Industrial Co Ltd,Industrial Manufacturing,Ho Chi Minh City,Organic Search,MC004,P001,Distributor Inquiry,50-249,3,67,0,1,Unknown,60,E103,Quoted,Specification,21350000.0,scientific16@company.vn,0915764335
L000405,2026-07-18 12:53:00,C0080,Industrial Med Factory,Medical Device,Binh Duong,Organic Search,MC004,P004,Technical Inquiry,1000+,5,82,0,0,No Budget,60,E102,Disqualified,No Response,21100000.0,industrial17@company.vn,0930797933
L000406,2026-07-23 12:07:00,C0044,Scientific Industrial Factory,Pharmaceutical,Binh Duong,Organic Search,MC004,P001,Technical Inquiry,10-49,3,94,1,1,Under Review,30,E101,Qualified,Competitor,24150000.0,scientific18@company.vn,0988871869
L000407,2026-07-26 14:48:00,C0005,Med Asia Vietnam,Industrial Manufacturing,Ho Chi Minh City,Organic Search,MC004,P001,Product Recommendation,10-49,1,100,1,0,Unknown,7,E102,Disqualified,No Budget,4780000.0,med19@company.vn,0911376544
L000408,2026-07-27 17:33:00,C0002,Scientific Advanced Vietnam,Food & Beverage,Ha Noi,Organic Search,MC004,P011,Sample Request,1000+,6,94,0,0,Approved,14,E103,Disqualified,Not ICP,22290000.0,scientific20@company.vn,0974207854
L000409,2026-08-06 16:35:00,C0056,Med Scientific Factory,Lab,Binh Duong,Organic Search,MC004,P027,Price Request,1000+,3,92,0,1,Approved,14,E103,Won,,280040000.0,med21@company.vn,0937026732
L000410,2026-08-06 08:54:00,C0026,Precision Lab JSC,Trading Company,Dong Nai,Organic Search,MC004,P003,Stock Check,50-249,3,60,0,0,Approved,14,E103,Quoted,Specification,21800000.0,precision22@company.vn,0962803345
L000411,2026-08-07 15:26:00,C0028,Med Bio JSC,Electronic,Binh Duong,SEO,MC004,P001,Stock Check,10-49,1,87,1,1,Under Review,30,E101,Qualified,Lead Time,28530000.0,med23@company.vn,0961410404
L000412,2026-08-14 12:19:00,C0021,Solutions Clean Factory,Pharmaceutical,Ho Chi Minh City,organic,MC004,P013,Stock Check,10-49,3,85,1,0,Under Review,30,E102,Qualified,Specification,6250000.0,solutions24@company.vn,0928634746
L000413,2026-08-17 16:20:00,C0003,Vietnam Green Vietnam,Medical Device,Ho Chi Minh City,Organic Search,MC004,P021,Stock Check,10-49,5,95,0,0,Under Review,14,E101,Quoted,Project Delayed,4130000.0,vietnam25@company.vn,0915663871
L000414,2026-08-26 11:11:00,C0040,Vietnam Asia JSC,Food & Beverage,Ho Chi Minh City,Organic Search,MC004,P010,Distributor Inquiry,250-999,3,97,0,0,Approved,60,E101,Quoted,Price,2790000.0,vietnam26@company.vn,0946034180
L000415,2025-03-03 17:36:00,,Vietnam Tech Vietnam,Industrial Manufacturing,Ha Noi,SEO,MC005,P001,Technical Inquiry,250-999,5,62,0,0,Unknown,90,E102,Disqualified,Not ICP,5230000.0,,0997555776
L000416,2025-03-10 16:52:00,C0060,Tech Advanced Factory,Pharmaceutical,Dong Nai,Organic Search,MC005,P001,Sample Request,1000+,5,51,0,0,Approved,60,E101,Disqualified,Not ICP,47420000.0,tech28@company.vn,0990911883
L000417,2025-03-27 12:49:00,C0004,Vietnam Tech Vietnam,Industrial Manufacturing,Ha Noi,Organic Search,MC005,P027,Sample Request,250-999,4,66,0,1,Under Review,60,E102,Quoted,No Budget,72880000.0,vietnam29@company.vn,0965004818
L000418,2025-04-07 12:41:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Organic Search,MC005,P001,Stock Check,50-249,6,98,0,1,Unknown,60,E102,Qualified,No Budget,15570000.0,green30@company.vn,0982751654
L000419,2025-04-23 12:27:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Organic Search,MC005,P021,Price Request,50-249,3,72,1,1,Approved,60,E103,Disqualified,Not ICP,6630000.0,green31@company.vn,0923268156
L000420,2025-04-23 12:30:00,C0056,Med Scientific Factory,Laboratory,Binh Duong,Organic Search,MC005,P001,Distributor Inquiry,1000+,6,66,1,0,Unknown,30,E101,Qualified,Price,49350000.0,med32@company.vn,0970425326
L000421,2025-04-29 09:24:00,C0037,Precision Clean Factory,Pharmaceutical,Dong Nai,Organic Search,MC005,P013,Product Recommendation,50-249,5,100,1,0,Approved,14,E101,Disqualified,No Response,19950000.0,precision33@company.vn,0958020431
